,telephone1,storeName,uniqueID,country,city,addressLine,stateOrProvinceName,distance,postalCode,longitude,fax1,latitude,Centro de distribucion,Horario,Servicios Fotográficos,Zona,Recoger en Superfarmacia,Entrega a domicilio,Consultorio Médico,Ubicacion,thumbnail,displayStoreName
1521,4777716057,SU1885,715840863,México,C-Corregidora,"['Camino a los Olvera #703', 'Los Olvera']",S-Querétaro,0.646798441,76904,-100.41575,4422283925,20.53428,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 22006,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroCorregOlvera.jpg,LOS OLVERA
1522,4422285617,SU1611,715840589,México,C-Corregidora,"['Paseo de Tejeda #202', 'Fracc. Hacienda Real Tejeda']",S-Querétaro,0.948534871,76904,-100.42174,4426888855,20.54628,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 22006,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroCorregPTejed.jpg,PASEO DE TEJEDA
1523,4421351111,SU348,715839326,México,C-Querétaro,"['Av. Paseo de Ámsterdam #182-A', 'Tejeda']",S-Querétaro,1.070684464,76902,-100.41503,4421351112,20.54584,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroAmsterdam.jpg,AMSTERDAM
1524,4422254708,SU294,715839272,México,C-Corregidora,"['Josefa Ortiz de Domínguez #93', 'Centro']",S-Querétaro,1.481122611,76900,-100.43453,4422254709,20.54095,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 22006,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroCorregJosefa.jpg,EL PUEBLITO
1525,4421351088,SU357,715839335,México,C-Corregidora,"['Av. Chabacanos #154', 'Fracc. el Roble']",S-Querétaro,1.888890467,76900,-100.40967,4421351089,20.5513,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 22006,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroCorregCandil.jpg,CANDILES
1526,4422255136,SU1568,715840546,México,C-Corregidora,"['Francisco I. Madero #18', 'Santa Bárbara']",S-Querétaro,2.38792051,76900,-100.44135,4422254498,20.52843,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 22006,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroCorregSBarba.jpg,SANTA BÁRBARA
1527,,SU366,715839344,México,C-Querétaro,"['Camino Real #495', 'Fracc. Camino Real']",S-Querétaro,2.457869891,76190,-100.39843,4421355706,20.54517,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroCaminoRea.jpg,CAMINO REAL
1528,4422255637,SU904,715839882,México,C-Corregidora,"['Camino a Venegas #149', 'Emiliano Zapata']",S-Querétaro,2.595163092,76900,-100.43338,4422255799,20.55791,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 22006,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroCorregJacal.jpg,AV. DEL JACAL
1529,4423849548,SU955,715839933,México,C-Querétaro,"['Av. Camino Real #199', 'Colinas del Sur']",S-Querétaro,2.781713155,76080,-100.3981,4423849547,20.55117,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroCamReal2.jpg,AV. CAMINO REAL II
1530,4421938471,SU2025,715841003,México,C-Querétaro,"['Blvd. Hacienda el Jacal #1210', 'Ejido el Retablo']",S-Querétaro,2.835817595,76235,-100.4231,4421938472,20.56322,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroLaJoya.jpg,LA JOYA
1531,4422259187,SU1279,715840257,México,C-Corregidora,"['Ctra. Libre-Celaya #7+400', 'Las Trojes']",S-Querétaro,3.065391379,76908,-100.45007,4422255526,20.53568,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 22006,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroCorregTrojes.jpg,LAS TROJES
1532,4422255537,SU1390,715840368,México,C-Corregidora,"['Av. Santa María del Pueblito #200 LOCAL 2', 'Santuarios del Cerrito']",S-Querétaro,3.124284979,76900,-100.44582,4422259082,20.5532,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 22006,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroCorregSantua.jpg,SANTUARIO CORREGIDORA
1533,4422422924,SU228,715839206,México,C-Querétaro,"['Prolongación Zaragoza #203', 'El Jacal']",S-Querétaro,3.610311371,76000,-100.41489,4422422925,20.56983,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroJardinHda.jpg,JARDINES DE LA HACIENDA
1534,4422090563,SU331,715839309,México,C-Querétaro,"['Blvd. de las Américas #12', 'Reforma Agraria']",S-Querétaro,3.636414686,76080,-100.40005,4422224696,20.5642,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroReformaAg.jpg,REFORMA AGRARIA
1535,4423032671,SU1912,715840890,México,C-Querétaro,"['Av. Luis Pasteur #10250', 'Rincón del Cimatario']",S-Querétaro,4.068749125,76085,-100.38377,4423032669,20.54983,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroRinconCim.jpg,RINCÓN DEL CIMATARIO
1536,4422092679,SU1897,715840875,México,C-Querétaro,"['Calle 33 #210', 'Lomas de Casa Blanca']",S-Querétaro,4.732659004,76080,-100.39603,4422222003,20.57358,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroLoCasaBla.jpg,LOMAS DE CASA BLANCA
1537,4422423969,SU387,715839365,México,C-Querétaro,"['Prol. Pino Suárez #437', 'Las Galindas']",S-Querétaro,3.780943667,76177,-100.41545,4422424221,20.58361,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroGalindas.jpg,GALINDAS
1538,4422421209,SU298,715839276,México,C-Querétaro,"['Av. Tecnológico #96-7', 'Centro']",S-Querétaro,4.121804914,76000,-100.40137,4422421166,20.58388,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroTecnologi.jpg,TECNOLÓGICO
1539,4422131077,SU327,715839305,México,C-Querétaro,"['Prol. Corregidora Sur #201', 'Balaustrada']",S-Querétaro,4.388661783,76060,-100.3843,4422131993,20.57511,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroLosTorito.jpg,LOS TORITOS
1540,4422228178,SU1323,715840301,México,C-Querétaro,"['Av. del Parque #1143', 'Condominio La Alhambra']",S-Querétaro,4.746474777,76074,-100.37231,4422228741,20.5602,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroDelParque.jpg,AV. DEL PARQUE
1541,,SU241,715839219,México,C-Querétaro,"['Av. Constituyentes Pte. #17', 'Fracc. el Cimatario']",S-Querétaro,4.766319916,76030,-100.39068,4422141810,20.58503,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroConstituy.jpg,CONSTITUYENTES
1542,4422143263,SU92,715839071,México,C-Querétaro,"['Av. Ignacio Zaragoza #S/N', 'Centro']",S-Querétaro,4.988290893,76000,-100.39174,4422144392,20.58804,Centro de distribución noreste,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroZaragoza.jpg,ZARAGOZA
1543,4422242843,SU81,715839060,México,C-Querétaro,"['Prol. Luis Pasteur Sur #137 LOC 11AL14', 'Mercurio']",S-Querétaro,4.766843859,76040,-100.38521,4422243087,20.58553,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroLPasteur.jpg,LUIS PASTEUR
1544,,SU52,715839031,México,C-Querétaro,"['Francisco I. Madero #32', 'Centro']",S-Querétaro,4.908561583,76000,-100.39325,4422126400,20.5922,Centro de distribución noreste,Abierto de 7 a.m a 10 p.m.,Disponible durante el horario de tienda,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroMadero.jpg,MADERO
1545,4422482838,SU310,715839288,México,C-Querétaro,"['Colinas del Cimatario #20', 'Colinas del Cimatario']",S-Querétaro,4.913903016,76090,-100.3718,4422237331,20.57054,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroCimatario.jpg,EL CIMATARIO
1546,4422178010,SU1248,715840226,México,C-Querétaro,"['Av. Revolución #441', 'El Progreso']",S-Querétaro,2.545948292,76138,-100.43418,4422171166,20.6083,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroElTintero.jpg,PLAZA EL TINTERO
1547,4422201894,SU842,715839820,México,C-Querétaro,"['Av. del Sol 79 #2', 'El Sol']",S-Querétaro,3.007660935,76113,-100.4424,4422201961,20.61559,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroElSol.jpg,EL SOL
1548,,SU214,715839192,México,C-Querétaro,"['San Diego #3', 'Carrillo Puerto']",S-Querétaro,3.165666967,76138,-100.42066,4422102199,20.60284,Centro de distribución noreste,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroSanDiego.jpg,SAN DIEGO
1549,4422174426,SU445,715839423,México,C-Querétaro,"['Av. Carrillo Puerto #68A', 'Felipe Carrillo Puerto']",S-Querétaro,3.303655683,76138,-100.43564,4422174587,20.61659,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroCarrilloP.jpg,CARRILLO PUERTO
1550,4422203561,SU2004,715840982,México,C-Querétaro,"['Calle Dublín (Camino a San Pedro Mártir) #180', 'El Rocío']",S-Querétaro,3.715353018,76114,-100.44775,4422172599,20.62233,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroLosSauces.jpg,LOS SAUCES
1551,4422571649,SU834,715839812,México,C-Querétaro,"['Av. Revolución #1220', 'El Rocío']",S-Querétaro,3.793853958,76114,-100.4417,4422201993,20.62265,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroRevolucio.jpg,AV. REVOLUCIÓN
1552,4422603401,SU652,715839630,México,C-Querétaro,"['Av. Begonias #2219', 'Geoplazas']",S-Querétaro,4.110095528,76116,-100.46013,4422603633,20.62385,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroGeoPlaza.jpg,GEOPLAZAS
1553,4422204264,SU1449,715840427,México,C-Querétaro,"['Prol. Bernardo Quintana #2465', 'Colinas de Santa Cruz']",S-Querétaro,4.119766283,76117,-100.46029,4422571856,20.62389,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroStaMaria.jpg,SANTA MARÍA MAGDALENA
1554,4422202993,SU1528,715840506,México,C-Querétaro,"['Av. Begonias #1600', 'Jardines de Santiago']",S-Querétaro,4.425008655,76115,-100.45314,4422202109,20.62833,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroBegonias.jpg,BEGONIAS
1555,4422170463,SU1283,715840261,México,C-Querétaro,"['Av. San Roque #235 1', 'Los Alcanfores']",S-Querétaro,4.52245418,76150,-100.40661,4422174465,20.60348,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroAlcanfore.jpg,ALCANFORES
1556,4412772783,SU569,715839547,México,C-Ezequiel Montes,"['Blvd. Heroico Colegio Militar #133-B', 'Centro']",S-Querétaro,0.566767647,76650,-99.89897,4412772830,20.66458,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 3447,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroEMtesCentro.jpg,CENTRO
1557,4421983307,SU1998,715840976,México,C-El Marqués,"['Dolores #1', 'Villas la Piedad']",S-Querétaro,4.668074727,76246,-100.25468,4421983412,20.58072,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 22011,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroMarqLaPiedad.jpg,LA PIEDAD
1558,4422487538,SU2198,715843984,México,C-El Marqués,"['Paseo de las Pitahayas #26', 'Fraccionamiento Zibatá']",S-Querétaro,4.488531933,76269,-100.32241,4422487534,20.67522,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 22011,,,No cuenta con consultorio,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroMarZibata.jpg,ZIBATÁ EL MARQUÉS
1559,4423141046,SU1112,715840090,México,C-El Marqués,"['Av. Anillo Periférico Metropolitano II Fray Juniper #7+600 1', 'La Pradera']",S-Querétaro,1.961066782,76269,-100.32127,4422784270,20.61502,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 22011,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroMarPraderas.jpg,PRADERAS
1560,4423141220,SU1941,715840919,México,C-Querétaro,"['Anillo Fray Junípero Serra #9850', 'Fracc. Residencial el Refugio']",S-Querétaro,2.640613609,76146,-100.34392,4423141119,20.65048,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroElRefugio.jpg,EL REFUGIO
1561,,SU2205,715843990,México,C-Querétaro,"['1-A Cerrada de Peña de Bernal #5161', 'Fraccionamiento Residencial El Refugio']",S-Querétaro,2.747760473,76146,-100.35248,4422487471,20.64525,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,,,No cuenta con consultorio,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroElReVilla.jpg,EL REFUGIO VILLA ROMANA
1562,4422455147,SU1085,715840063,México,C-Querétaro,"['Av. Paseo de la Reforma #157', 'Altos del Marqués']",S-Querétaro,4.017233349,76140,-100.36523,4422456480,20.61066,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroPalmiras.jpg,PALMIRAS
1563,6673350171,SU1781,715840759,México,C-El Marqués,"['Prol. Constituyentes Oriente #42', 'Fracc. Villa del Marqués']",S-Querétaro,4.244861553,76240,-100.32912,,20.59131,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 22011,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroMarElMirador.jpg,EL MIRADOR
1564,4421982255,SU835,715839813,México,C-Querétaro,"['Av. Camino Real de Carretas #196 16', 'Milenio III']",S-Querétaro,4.63246382,76060,-100.35905,4421982256,20.59614,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroMilenio3.jpg,MILENIO 3
1565,4272685075,SU1601,715840579,México,C-San Juan del Río,"['Av. Universidad #380', 'Fracc. Ranchos Unidos de Banthi y Enmedio']",S-Querétaro,0.971969382,76835,-99.94646,4272684170,20.38719,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 822,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroSJRCerroGord.jpg,CERRO GORDO
1566,4272741572,SU1382,715840360,México,C-San Juan del Río,"['Av. Águilas #316', 'Facc. El Capricho']",S-Querétaro,0.994178951,76805,-99.9543,4272741351,20.37527,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 822,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroSJRLasAguila.jpg,LAS ÁGUILAS
1567,4272744094,SU1484,715840462,México,C-San Juan del Río,"['Av. de los Patos #S/N', 'Fracc. Pedregoso Banthi Iv']",S-Querétaro,1.511379282,76808,-99.95718,4272744536,20.38644,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 822,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroSJRLosPatos.jpg,LOS PATOS
1568,4272644011,SU1732,715840710,México,C-San Juan del Río,"['Av. Gandhi #60', 'Jardines del Valle']",S-Querétaro,2.729687067,76804,-99.9649,4272745847,20.39491,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 822,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroSJRGhandi.jpg,AV. GHANDI
1569,4272745041,SU1072,715840050,México,C-San Juan del Río,"['Av. Universidad #188', 'Nuevo San Juan']",S-Querétaro,2.764857395,76806,-99.96871,4272743998,20.3904,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 822,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroSJRUniversi.jpg,AV. UNIVERSIDAD
1570,4272642942,SU291,715839269,México,C-San Juan del Río,"['Av. Río Moctezuma #118', 'San Cayetano']",S-Querétaro,3.565764676,76807,-99.97821,4272642799,20.38765,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 822,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroSJRCayetano.jpg,SAN CAYETANO
1571,4482751511,SU1428,715840406,México,C-Pedro Escobedo,"['Av. Panamericana #40', 'Centro']",S-Querétaro,4.087525437,76700,-100.14253,4482751564,20.50007,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 22012,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroPedEscCentro.jpg,CENTRO
1572,4422343399,SU476,715839454,México,C-Querétaro,"['Blvd. Universitario #524', 'Jurica Acueducto']",S-Querétaro,2.272744706,76100,-100.44649,4422342085,20.70909,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroJuricaAcu.jpg,JURICA ACUEDUCTO
1573,4422911563,SU1351,715840329,México,C-Querétaro,"['Blvd. Hacienda Santa Rosa #341', 'Fracc. Hacienda Sta. Rosa Etapa V']",S-Querétaro,4.783156551,76220,-100.43769,4422911815,20.76939,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroStaRosa.jpg,BLVD. SANTA ROSA
1574,4422612846,SU400,715839378,México,C-Querétaro,"['Calz. Belén #246', 'Jardines de Santiago']",S-Querétaro,1.960095723,76146,-100.39431,4422612847,20.64716,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroJSantiago.jpg,JARDINES DE SANTIAGO
1575,4422435526,SU1365,715840343,México,C-Querétaro,"['Av. Santiago de Monclova #410', 'Villas de Santiago']",S-Querétaro,2.585940342,76148,-100.39921,4422610468,20.65532,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroSantiagoA.jpg,SANTIAGO ATENAS
1576,4422610121,SU286,715839264,México,C-Querétaro,"['Av. Pie de la Cuesta #2301', 'Lomas de San Pedrito Peñuelas']",S-Querétaro,3.010609909,76130,-100.40428,,20.65125,Centro de distribución noreste,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 480,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_QroQroPenuelas.jpg,SAN PEDRITO PEÑUELAS
